date,serial_number,model,capacity_bytes,failure,smart_9_normalized,smart_10_normalized,smart_193_normalized,smart_222_normalized
2019-12-31,5641SFR0S,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-22,5641SFR1S,TOSHIBA MQ01ABF050,500107862016,0,31.0,100.0,100.0,31.0
2019-12-23,5641SFR1S,TOSHIBA MQ01ABF050,500107862016,0,31.0,100.0,100.0,31.0
2019-12-24,5641SFR1S,TOSHIBA MQ01ABF050,500107862016,0,31.0,100.0,100.0,31.0
2019-12-25,5641SFR1S,TOSHIBA MQ01ABF050,500107862016,0,31.0,100.0,100.0,31.0
2019-12-26,5641SFR1S,TOSHIBA MQ01ABF050,500107862016,0,31.0,100.0,100.0,31.0
2019-12-27,5641SFR1S,TOSHIBA MQ01ABF050,500107862016,0,31.0,100.0,100.0,31.0
2019-12-28,5641SFR1S,TOSHIBA MQ01ABF050,500107862016,0,31.0,100.0,100.0,31.0
2019-12-29,5641SFR1S,TOSHIBA MQ01ABF050,500107862016,0,31.0,100.0,100.0,31.0
2019-12-30,5641SFR1S,TOSHIBA MQ01ABF050,500107862016,0,31.0,100.0,100.0,31.0
2019-12-31,5641SFR1S,TOSHIBA MQ01ABF050,500107862016,0,31.0,100.0,100.0,31.0
2019-12-22,5641SFR2S,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-23,5641SFR2S,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-24,5641SFR2S,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-25,5641SFR2S,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-26,5641SFR2S,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-27,5641SFR2S,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-28,5641SFR2S,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-29,5641SFR2S,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-30,5641SFR2S,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-31,5641SFR2S,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-22,5641SFR3S,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-23,5641SFR3S,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-24,5641SFR3S,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-25,5641SFR3S,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-26,5641SFR3S,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-27,5641SFR3S,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-28,5641SFR3S,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-29,5641SFR3S,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-30,5641SFR3S,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-31,5641SFR3S,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-22,5641SFR4S,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-23,5641SFR4S,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-24,5641SFR4S,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-25,5641SFR4S,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-26,5641SFR4S,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-27,5641SFR4S,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-28,5641SFR4S,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-29,5641SFR4S,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-30,5641SFR4S,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-31,5641SFR4S,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-22,5641SFR5S,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-23,5641SFR5S,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-24,5641SFR5S,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-25,5641SFR5S,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-26,5641SFR5S,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-27,5641SFR5S,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-28,5641SFR5S,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-29,5641SFR5S,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-30,5641SFR5S,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-31,5641SFR5S,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-22,5641SFR6S,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-23,5641SFR6S,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-24,5641SFR6S,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-25,5641SFR6S,TOSHIBA MQ01ABF050,500107862016,0,25.0,100.0,100.0,25.0
2019-12-26,5641SFR6S,TOSHIBA MQ01ABF050,500107862016,0,25.0,100.0,100.0,25.0
2019-12-27,5641SFR6S,TOSHIBA MQ01ABF050,500107862016,0,25.0,100.0,100.0,25.0
2019-12-28,5641SFR6S,TOSHIBA MQ01ABF050,500107862016,0,25.0,100.0,100.0,25.0
2019-12-29,5641SFR6S,TOSHIBA MQ01ABF050,500107862016,0,25.0,100.0,100.0,25.0
2019-12-30,5641SFR6S,TOSHIBA MQ01ABF050,500107862016,0,25.0,100.0,100.0,25.0
2019-12-31,5641SFR6S,TOSHIBA MQ01ABF050,500107862016,0,25.0,100.0,100.0,25.0
2019-12-22,5641SFR7S,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-23,5641SFR7S,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-24,5641SFR7S,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-25,5641SFR7S,TOSHIBA MQ01ABF050,500107862016,0,25.0,100.0,100.0,26.0
2019-12-26,5641SFR7S,TOSHIBA MQ01ABF050,500107862016,0,25.0,100.0,100.0,25.0
2019-12-27,5641SFR7S,TOSHIBA MQ01ABF050,500107862016,0,25.0,100.0,100.0,25.0
2019-12-28,5641SFR7S,TOSHIBA MQ01ABF050,500107862016,0,25.0,100.0,100.0,25.0
2019-12-29,5641SFR7S,TOSHIBA MQ01ABF050,500107862016,0,25.0,100.0,100.0,25.0
2019-12-30,5641SFR7S,TOSHIBA MQ01ABF050,500107862016,0,25.0,100.0,100.0,25.0
2019-12-31,5641SFR7S,TOSHIBA MQ01ABF050,500107862016,0,25.0,100.0,100.0,25.0
2019-03-07,5641SFR8S,TOSHIBA MQ01ABF050,500107862016,1,41.0,100.0,100.0,41.0
2019-03-08,5641SFR8S,TOSHIBA MQ01ABF050,500107862016,1,41.0,100.0,100.0,41.0
2019-03-09,5641SFR8S,TOSHIBA MQ01ABF050,500107862016,1,41.0,100.0,100.0,41.0
2019-03-10,5641SFR8S,TOSHIBA MQ01ABF050,500107862016,1,41.0,100.0,100.0,41.0
2019-03-11,5641SFR8S,TOSHIBA MQ01ABF050,500107862016,1,41.0,100.0,100.0,41.0
2019-03-12,5641SFR8S,TOSHIBA MQ01ABF050,500107862016,1,40.0,100.0,100.0,40.0
2019-03-13,5641SFR8S,TOSHIBA MQ01ABF050,500107862016,1,40.0,100.0,100.0,40.0
2019-03-14,5641SFR8S,TOSHIBA MQ01ABF050,500107862016,1,40.0,100.0,100.0,40.0
2019-03-15,5641SFR8S,TOSHIBA MQ01ABF050,500107862016,1,40.0,100.0,100.0,40.0
2019-03-16,5641SFR8S,TOSHIBA MQ01ABF050,500107862016,1,40.0,100.0,100.0,40.0
2019-12-22,5641SFR9S,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-23,5641SFR9S,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-24,5641SFR9S,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-25,5641SFR9S,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-26,5641SFR9S,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-27,5641SFR9S,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-28,5641SFR9S,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-29,5641SFR9S,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-30,5641SFR9S,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-31,5641SFR9S,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-09-23,5641SFRAS,TOSHIBA MQ01ABF050,500107862016,1,31.0,100.0,100.0,31.0
2019-09-24,5641SFRAS,TOSHIBA MQ01ABF050,500107862016,1,31.0,100.0,100.0,31.0
2019-09-25,5641SFRAS,TOSHIBA MQ01ABF050,500107862016,1,31.0,100.0,100.0,31.0
2019-09-26,5641SFRAS,TOSHIBA MQ01ABF050,500107862016,1,31.0,100.0,100.0,31.0
2019-09-27,5641SFRAS,TOSHIBA MQ01ABF050,500107862016,1,31.0,100.0,100.0,31.0
2019-09-28,5641SFRAS,TOSHIBA MQ01ABF050,500107862016,1,31.0,100.0,100.0,31.0
2019-09-29,5641SFRAS,TOSHIBA MQ01ABF050,500107862016,1,31.0,100.0,100.0,31.0
2019-09-30,5641SFRAS,TOSHIBA MQ01ABF050,500107862016,1,31.0,100.0,100.0,31.0
2019-10-01,5641SFRAS,TOSHIBA MQ01ABF050,500107862016,1,31.0,100.0,100.0,31.0
2019-10-02,5641SFRAS,TOSHIBA MQ01ABF050,500107862016,1,31.0,100.0,100.0,31.0
2019-12-22,5641SFRCS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-23,5641SFRCS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-24,5641SFRCS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-25,5641SFRCS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-26,5641SFRCS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-27,5641SFRCS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-28,5641SFRCS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-29,5641SFRCS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-30,5641SFRCS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-31,5641SFRCS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-22,5641SFRDS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-23,5641SFRDS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-24,5641SFRDS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-25,5641SFRDS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-26,5641SFRDS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-27,5641SFRDS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-28,5641SFRDS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-29,5641SFRDS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-30,5641SFRDS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-31,5641SFRDS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-22,5641SFRES,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-23,5641SFRES,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-24,5641SFRES,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-25,5641SFRES,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-26,5641SFRES,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-27,5641SFRES,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-28,5641SFRES,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-29,5641SFRES,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-30,5641SFRES,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-31,5641SFRES,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-22,5641SFRFS,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-23,5641SFRFS,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-24,5641SFRFS,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-25,5641SFRFS,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-26,5641SFRFS,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-27,5641SFRFS,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-28,5641SFRFS,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-29,5641SFRFS,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-30,5641SFRFS,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-31,5641SFRFS,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-22,5641SFRGS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-23,5641SFRGS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-24,5641SFRGS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-25,5641SFRGS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-26,5641SFRGS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-27,5641SFRGS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-28,5641SFRGS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-29,5641SFRGS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-30,5641SFRGS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-31,5641SFRGS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-09-26,5641SFRHS,TOSHIBA MQ01ABF050,500107862016,1,29.0,100.0,100.0,29.0
2019-09-27,5641SFRHS,TOSHIBA MQ01ABF050,500107862016,1,29.0,100.0,100.0,29.0
2019-09-28,5641SFRHS,TOSHIBA MQ01ABF050,500107862016,1,29.0,100.0,100.0,29.0
2019-09-29,5641SFRHS,TOSHIBA MQ01ABF050,500107862016,1,29.0,100.0,100.0,29.0
2019-09-30,5641SFRHS,TOSHIBA MQ01ABF050,500107862016,1,29.0,100.0,100.0,29.0
2019-10-01,5641SFRHS,TOSHIBA MQ01ABF050,500107862016,1,29.0,100.0,100.0,29.0
2019-10-02,5641SFRHS,TOSHIBA MQ01ABF050,500107862016,1,29.0,100.0,100.0,29.0
2019-10-03,5641SFRHS,TOSHIBA MQ01ABF050,500107862016,1,29.0,100.0,100.0,29.0
2019-10-04,5641SFRHS,TOSHIBA MQ01ABF050,500107862016,1,29.0,100.0,100.0,29.0
2019-10-05,5641SFRHS,TOSHIBA MQ01ABF050,500107862016,1,29.0,100.0,100.0,29.0
2019-12-22,5641SFRIS,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-23,5641SFRIS,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-24,5641SFRIS,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-25,5641SFRIS,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-26,5641SFRIS,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-27,5641SFRIS,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-28,5641SFRIS,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-29,5641SFRIS,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-30,5641SFRIS,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-31,5641SFRIS,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-22,5641SFRJS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-23,5641SFRJS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-24,5641SFRJS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-25,5641SFRJS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-26,5641SFRJS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-27,5641SFRJS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-28,5641SFRJS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-29,5641SFRJS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-30,5641SFRJS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-31,5641SFRJS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-22,5641SFRLS,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-23,5641SFRLS,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-24,5641SFRLS,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-25,5641SFRLS,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-26,5641SFRLS,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-27,5641SFRLS,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-28,5641SFRLS,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-29,5641SFRLS,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-30,5641SFRLS,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-31,5641SFRLS,TOSHIBA MQ01ABF050,500107862016,0,24.0,100.0,100.0,24.0
2019-12-22,5641SFRMS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-23,5641SFRMS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-24,5641SFRMS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-25,5641SFRMS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-26,5641SFRMS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-27,5641SFRMS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-28,5641SFRMS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-29,5641SFRMS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-30,5641SFRMS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-31,5641SFRMS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-22,5641SFRNS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-23,5641SFRNS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-24,5641SFRNS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-25,5641SFRNS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-26,5641SFRNS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-27,5641SFRNS,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-28,5641SFRNS,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-29,5641SFRNS,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-30,5641SFRNS,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-31,5641SFRNS,TOSHIBA MQ01ABF050,500107862016,0,26.0,100.0,100.0,26.0
2019-12-22,5641SFROS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-23,5641SFROS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-24,5641SFROS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-25,5641SFROS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-26,5641SFROS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-27,5641SFROS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-28,5641SFROS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-29,5641SFROS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-30,5641SFROS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-31,5641SFROS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-22,5641SFRPS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-23,5641SFRPS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-24,5641SFRPS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-25,5641SFRPS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-26,5641SFRPS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-27,5641SFRPS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-28,5641SFRPS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-29,5641SFRPS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-30,5641SFRPS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-31,5641SFRPS,TOSHIBA MQ01ABF050,500107862016,0,27.0,100.0,100.0,27.0
2019-12-22,5641SFRQS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-23,5641SFRQS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-24,5641SFRQS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-25,5641SFRQS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-26,5641SFRQS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-27,5641SFRQS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-28,5641SFRQS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-29,5641SFRQS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-30,5641SFRQS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-31,5641SFRQS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-22,5641SFRRS,TOSHIBA MQ01ABF050,500107862016,0,29.0,100.0,100.0,29.0
2019-12-23,5641SFRRS,TOSHIBA MQ01ABF050,500107862016,0,29.0,100.0,100.0,29.0
2019-12-24,5641SFRRS,TOSHIBA MQ01ABF050,500107862016,0,29.0,100.0,100.0,29.0
2019-12-25,5641SFRRS,TOSHIBA MQ01ABF050,500107862016,0,29.0,100.0,100.0,29.0
2019-12-26,5641SFRRS,TOSHIBA MQ01ABF050,500107862016,0,29.0,100.0,100.0,29.0
2019-12-27,5641SFRRS,TOSHIBA MQ01ABF050,500107862016,0,28.0,100.0,100.0,28.0
2019-12-28,5641SFRRS,TOSHIBA MQ01ABF050,500107862016,0,28.0,100.0,100.0,28.0
2019-12-29,5641SFRRS,TOSHIBA MQ01ABF050,500107862016,0,28.0,100.0,100.0,28.0
2019-12-30,5641SFRRS,TOSHIBA MQ01ABF050,500107862016,0,28.0,100.0,100.0,28.0
2019-12-31,5641SFRRS,TOSHIBA MQ01ABF050,500107862016,0,28.0,100.0,100.0,28.0
2019-12-22,5641SFRSS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-23,5641SFRSS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-24,5641SFRSS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-25,5641SFRSS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-26,5641SFRSS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-27,5641SFRSS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
2019-12-28,5641SFRSS,TOSHIBA MQ01ABF050,500107862016,0,23.0,100.0,100.0,23.0
