date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_3_normalized,smart_4_normalized,smart_5_normalized,smart_7_normalized,smart_9_normalized,smart_184_normalized,smart_187_normalized,smart_188_normalized,smart_190_normalized,smart_191_normalized,smart_193_normalized,smart_194_normalized,smart_195_normalized,smart_197_normalized,smart_198_normalized,smart_199_normalized
2019-12-31,ZA100GA0,ST8000DM002,8001563222016,0,77.0,90.0,100.0,100.0,89.0,66.0,100.0,100.0,100.0,67.0,95.0,96.0,33.0,1.0,100.0,100.0,200.0
2019-12-31,ZA100HM9,ST8000DM002,8001563222016,0,77.0,95.0,100.0,100.0,89.0,65.0,100.0,100.0,100.0,78.0,71.0,95.0,22.0,1.0,100.0,100.0,200.0
2019-12-31,ZA100HN7,ST8000DM002,8001563222016,0,78.0,86.0,100.0,100.0,89.0,65.0,100.0,100.0,100.0,74.0,96.0,95.0,26.0,1.0,100.0,100.0,200.0
2019-12-31,ZA100HNW,ST8000DM002,8001563222016,0,75.0,95.0,100.0,100.0,96.0,65.0,100.0,100.0,100.0,76.0,94.0,85.0,24.0,1.0,100.0,100.0,200.0
2019-12-31,ZA100HQG,ST8000DM002,8001563222016,0,82.0,98.0,100.0,100.0,89.0,65.0,100.0,100.0,100.0,72.0,90.0,95.0,28.0,23.0,100.0,100.0,200.0
2019-12-31,ZA100HQP,ST8000DM002,8001563222016,0,84.0,94.0,100.0,100.0,71.0,65.0,100.0,100.0,100.0,77.0,94.0,88.0,23.0,1.0,100.0,100.0,200.0
2019-12-31,ZA100HR2,ST8000DM002,8001563222016,0,79.0,94.0,100.0,100.0,96.0,65.0,100.0,100.0,100.0,77.0,96.0,87.0,23.0,1.0,100.0,100.0,200.0
2019-12-31,ZA100HRY,ST8000DM002,8001563222016,0,82.0,94.0,100.0,100.0,96.0,65.0,100.0,100.0,100.0,70.0,94.0,85.0,30.0,1.0,100.0,100.0,200.0
2019-12-31,ZA100HS4,ST8000DM002,8001563222016,0,70.0,95.0,100.0,100.0,96.0,65.0,100.0,100.0,100.0,70.0,97.0,85.0,30.0,1.0,100.0,100.0,200.0
2019-12-31,ZA100HS6,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,96.0,66.0,100.0,100.0,100.0,60.0,87.0,84.0,40.0,1.0,100.0,100.0,200.0
2019-12-31,ZA100HWJ,ST8000DM002,8001563222016,0,81.0,92.0,100.0,100.0,87.0,65.0,100.0,100.0,100.0,69.0,35.0,95.0,31.0,1.0,100.0,100.0,200.0
2019-12-31,ZA100HXB,ST8000DM002,8001563222016,0,81.0,85.0,100.0,100.0,80.0,66.0,100.0,100.0,100.0,64.0,14.0,84.0,36.0,1.0,100.0,100.0,200.0
2019-12-31,ZA100HXS,ST8000DM002,8001563222016,0,76.0,95.0,100.0,100.0,90.0,65.0,100.0,100.0,100.0,78.0,97.0,96.0,22.0,1.0,100.0,100.0,200.0
2019-12-31,ZA100HYA,ST8000DM002,8001563222016,0,82.0,86.0,100.0,100.0,96.0,66.0,100.0,100.0,100.0,67.0,90.0,87.0,33.0,1.0,100.0,100.0,200.0
2019-12-31,ZA100Y3P,ST8000DM002,8001563222016,0,83.0,86.0,100.0,100.0,94.0,71.0,100.0,100.0,100.0,71.0,94.0,83.0,29.0,1.0,100.0,100.0,200.0
2019-12-31,ZA100YFS,ST8000DM002,8001563222016,0,79.0,88.0,100.0,100.0,96.0,66.0,100.0,100.0,100.0,59.0,91.0,85.0,41.0,1.0,100.0,100.0,200.0
2019-12-31,ZA100YGX,ST8000DM002,8001563222016,0,78.0,89.0,100.0,100.0,68.0,66.0,100.0,100.0,100.0,59.0,96.0,87.0,41.0,1.0,100.0,100.0,200.0
2019-12-31,ZA100YL1,ST8000DM002,8001563222016,0,80.0,88.0,100.0,100.0,96.0,66.0,100.0,100.0,100.0,54.0,75.0,85.0,46.0,1.0,100.0,100.0,200.0
2019-12-31,ZA10140E,ST8000DM002,8001563222016,0,80.0,96.0,100.0,100.0,91.0,65.0,100.0,100.0,100.0,71.0,91.0,94.0,29.0,1.0,100.0,100.0,200.0
2019-12-31,ZA101986,ST8000DM002,8001563222016,0,84.0,96.0,100.0,100.0,95.0,65.0,100.0,100.0,100.0,74.0,100.0,100.0,26.0,1.0,100.0,100.0,200.0
2019-12-31,ZA101BHY,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,96.0,66.0,100.0,100.0,100.0,72.0,94.0,85.0,28.0,1.0,100.0,100.0,200.0
2019-12-31,ZA101JHT,ST8000DM002,8001563222016,0,81.0,89.0,100.0,100.0,80.0,66.0,100.0,100.0,100.0,55.0,92.0,84.0,45.0,1.0,100.0,100.0,200.0
2019-12-31,ZA101M65,ST8000DM002,8001563222016,0,75.0,88.0,100.0,100.0,96.0,66.0,100.0,100.0,100.0,61.0,89.0,87.0,39.0,1.0,100.0,100.0,200.0
2019-12-31,ZA101M6N,ST8000DM002,8001563222016,0,83.0,88.0,100.0,100.0,96.0,66.0,100.0,100.0,100.0,53.0,95.0,85.0,47.0,1.0,100.0,100.0,200.0
2019-12-31,ZA101MF2,ST8000DM002,8001563222016,0,68.0,88.0,100.0,100.0,96.0,66.0,100.0,100.0,100.0,72.0,31.0,89.0,28.0,1.0,100.0,100.0,200.0
2019-12-31,ZA101MNA,ST8000DM002,8001563222016,0,81.0,88.0,100.0,100.0,96.0,66.0,100.0,100.0,100.0,60.0,87.0,85.0,40.0,1.0,100.0,100.0,200.0
2019-12-31,ZA102GFW,ST8000DM002,8001563222016,0,84.0,89.0,100.0,100.0,94.0,68.0,100.0,100.0,100.0,57.0,84.0,88.0,43.0,1.0,100.0,100.0,200.0
2019-12-31,ZA102KJD,ST8000DM002,8001563222016,0,80.0,94.0,100.0,100.0,94.0,65.0,100.0,100.0,100.0,74.0,100.0,100.0,26.0,1.0,100.0,100.0,200.0
2019-12-31,ZA102L44,ST8000DM002,8001563222016,0,81.0,96.0,100.0,100.0,90.0,65.0,100.0,100.0,100.0,73.0,95.0,95.0,27.0,1.0,100.0,100.0,200.0
2019-12-31,ZA102N18,ST8000DM002,8001563222016,0,80.0,85.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,74.0,100.0,100.0,26.0,1.0,100.0,100.0,200.0
2019-12-31,ZA102QX6,ST8000DM002,8001563222016,0,83.0,89.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,69.0,88.0,83.0,31.0,1.0,100.0,100.0,200.0
2019-12-31,ZA102WFC,ST8000DM002,8001563222016,0,78.0,93.0,100.0,100.0,95.0,64.0,100.0,99.0,100.0,71.0,100.0,100.0,29.0,1.0,100.0,100.0,200.0
2019-12-31,ZA103B9F,ST8000DM002,8001563222016,0,84.0,92.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,67.0,100.0,100.0,33.0,1.0,100.0,100.0,200.0
2019-12-31,ZA103E21,ST8000DM002,8001563222016,0,82.0,85.0,100.0,100.0,93.0,71.0,100.0,100.0,100.0,71.0,97.0,84.0,29.0,1.0,100.0,100.0,200.0
2019-12-31,ZA103GPG,ST8000DM002,8001563222016,0,75.0,96.0,100.0,100.0,94.0,90.0,100.0,100.0,100.0,59.0,99.0,93.0,41.0,24.0,100.0,100.0,200.0
2019-12-31,ZA103M93,ST8000DM002,8001563222016,0,83.0,86.0,100.0,100.0,93.0,70.0,100.0,100.0,100.0,74.0,96.0,88.0,26.0,1.0,100.0,100.0,200.0
2019-12-31,ZA103RSE,ST8000DM002,8001563222016,0,81.0,94.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,73.0,100.0,100.0,27.0,1.0,100.0,100.0,200.0
2019-12-31,ZA103RX8,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,95.0,66.0,100.0,100.0,100.0,65.0,100.0,100.0,35.0,1.0,100.0,100.0,200.0
2019-12-31,ZA103VQY,ST8000DM002,8001563222016,0,83.0,88.0,100.0,100.0,95.0,65.0,100.0,100.0,100.0,80.0,100.0,100.0,20.0,1.0,100.0,100.0,200.0
2019-12-31,ZA103XM0,ST8000DM002,8001563222016,0,81.0,86.0,100.0,100.0,93.0,71.0,100.0,100.0,100.0,56.0,93.0,89.0,44.0,1.0,100.0,100.0,200.0
2019-12-31,ZA1044QJ,ST8000DM002,8001563222016,0,81.0,97.0,100.0,100.0,94.0,71.0,100.0,100.0,100.0,65.0,91.0,83.0,35.0,1.0,100.0,100.0,200.0
2019-12-31,ZA10482F,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,71.0,100.0,100.0,29.0,1.0,100.0,100.0,200.0
2019-12-31,ZA104GCK,ST8000DM002,8001563222016,0,81.0,94.0,100.0,100.0,92.0,75.0,100.0,100.0,100.0,67.0,97.0,82.0,33.0,1.0,100.0,100.0,200.0
2019-12-31,ZA104H70,ST8000DM002,8001563222016,0,81.0,93.0,100.0,100.0,93.0,71.0,100.0,100.0,100.0,65.0,87.0,85.0,35.0,1.0,100.0,100.0,200.0
2019-12-31,ZA104NJ4,ST8000DM002,8001563222016,0,83.0,96.0,100.0,100.0,95.0,65.0,100.0,100.0,100.0,77.0,100.0,100.0,23.0,1.0,100.0,100.0,200.0
2019-12-31,ZA104NJH,ST8000DM002,8001563222016,0,83.0,97.0,100.0,100.0,71.0,84.0,100.0,100.0,100.0,69.0,98.0,88.0,31.0,1.0,100.0,100.0,200.0
2019-12-31,ZA104QME,ST8000DM002,8001563222016,0,83.0,85.0,100.0,100.0,94.0,70.0,100.0,100.0,100.0,75.0,88.0,85.0,25.0,1.0,100.0,100.0,200.0
2019-12-31,ZA104RC6,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,94.0,71.0,100.0,100.0,100.0,68.0,91.0,82.0,32.0,1.0,100.0,100.0,200.0
2019-12-31,ZA105BNF,ST8000DM002,8001563222016,0,83.0,92.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,69.0,100.0,100.0,31.0,1.0,100.0,100.0,200.0
2019-12-31,ZA105CC9,ST8000DM002,8001563222016,0,77.0,88.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,72.0,100.0,100.0,28.0,1.0,100.0,100.0,200.0
2019-12-31,ZA105K8S,ST8000DM002,8001563222016,0,100.0,85.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,75.0,100.0,100.0,25.0,100.0,100.0,100.0,200.0
2019-12-31,ZA105K9S,ST8000DM002,8001563222016,0,75.0,85.0,100.0,100.0,95.0,70.0,100.0,100.0,100.0,79.0,98.0,84.0,21.0,1.0,100.0,100.0,200.0
2019-12-31,ZA106GYG,ST8000DM002,8001563222016,0,71.0,88.0,100.0,100.0,96.0,66.0,100.0,100.0,100.0,68.0,90.0,85.0,32.0,1.0,100.0,100.0,200.0
2019-12-31,ZA106RPJ,ST8000DM002,8001563222016,0,80.0,89.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,75.0,100.0,100.0,25.0,1.0,100.0,100.0,200.0
2019-12-31,ZA106XRE,ST8000DM002,8001563222016,0,100.0,90.0,100.0,100.0,95.0,65.0,100.0,100.0,100.0,73.0,100.0,100.0,27.0,100.0,100.0,100.0,200.0
2019-12-31,ZA106YT7,ST8000DM002,8001563222016,0,80.0,90.0,100.0,100.0,95.0,65.0,100.0,100.0,100.0,77.0,100.0,100.0,23.0,1.0,100.0,100.0,200.0
2019-12-31,ZA106YX1,ST8000DM002,8001563222016,0,81.0,88.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,75.0,100.0,100.0,25.0,1.0,100.0,100.0,200.0
2019-12-31,ZA106Z5M,ST8000DM002,8001563222016,0,77.0,88.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,74.0,100.0,100.0,26.0,1.0,100.0,100.0,200.0
2019-12-31,ZA106ZTV,ST8000DM002,8001563222016,0,83.0,88.0,100.0,100.0,95.0,66.0,100.0,100.0,100.0,59.0,100.0,100.0,41.0,1.0,100.0,100.0,200.0
2019-12-31,ZA1072R2,ST8000DM002,8001563222016,0,81.0,88.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,75.0,100.0,100.0,25.0,1.0,100.0,100.0,200.0
2019-12-31,ZA1075RD,ST8000DM002,8001563222016,0,79.0,88.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,75.0,100.0,100.0,25.0,1.0,100.0,100.0,200.0
2019-12-31,ZA1075Z2,ST8000DM002,8001563222016,0,80.0,90.0,100.0,100.0,95.0,65.0,100.0,100.0,100.0,74.0,100.0,100.0,26.0,1.0,100.0,100.0,200.0
2019-12-31,ZA107EB1,ST8000DM002,8001563222016,0,79.0,96.0,100.0,100.0,94.0,64.0,100.0,100.0,100.0,80.0,100.0,100.0,20.0,1.0,100.0,100.0,200.0
2019-12-31,ZA107ELR,ST8000DM002,8001563222016,0,81.0,91.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,73.0,100.0,100.0,27.0,1.0,100.0,100.0,200.0
2019-12-31,ZA107GNS,ST8000DM002,8001563222016,0,83.0,92.0,100.0,100.0,89.0,80.0,100.0,100.0,100.0,63.0,61.0,86.0,37.0,1.0,100.0,100.0,200.0
2019-12-31,ZA107H73,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,76.0,100.0,100.0,24.0,1.0,100.0,100.0,200.0
2019-12-31,ZA107HE2,ST8000DM002,8001563222016,0,81.0,91.0,100.0,100.0,95.0,65.0,100.0,100.0,100.0,73.0,100.0,100.0,27.0,1.0,100.0,100.0,200.0
2019-12-31,ZA107PVV,ST8000DM002,8001563222016,0,83.0,88.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,71.0,100.0,100.0,29.0,1.0,100.0,100.0,200.0
2019-12-31,ZA107Q13,ST8000DM002,8001563222016,0,82.0,92.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,79.0,100.0,100.0,21.0,1.0,100.0,100.0,200.0
2019-12-31,ZA107TDZ,ST8000DM002,8001563222016,0,76.0,90.0,100.0,100.0,95.0,65.0,100.0,100.0,100.0,75.0,100.0,100.0,25.0,1.0,100.0,100.0,200.0
2019-12-31,ZA107TRW,ST8000DM002,8001563222016,0,81.0,94.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,74.0,100.0,100.0,26.0,1.0,100.0,100.0,200.0
2019-12-31,ZA107V5W,ST8000DM002,8001563222016,0,81.0,91.0,100.0,100.0,95.0,65.0,100.0,100.0,100.0,75.0,100.0,100.0,25.0,1.0,100.0,100.0,200.0
2019-12-31,ZA107VKM,ST8000DM002,8001563222016,0,84.0,92.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,65.0,100.0,100.0,35.0,1.0,100.0,100.0,200.0
2019-12-31,ZA107VMH,ST8000DM002,8001563222016,0,82.0,90.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,72.0,100.0,100.0,28.0,1.0,100.0,100.0,200.0
2019-12-31,ZA107VPB,ST8000DM002,8001563222016,0,77.0,94.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,71.0,100.0,100.0,29.0,1.0,100.0,100.0,200.0
2019-12-31,ZA107VR1,ST8000DM002,8001563222016,0,83.0,93.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,70.0,100.0,100.0,30.0,1.0,100.0,100.0,200.0
2019-12-31,ZA107VTF,ST8000DM002,8001563222016,0,84.0,93.0,100.0,100.0,94.0,64.0,100.0,100.0,100.0,79.0,100.0,100.0,21.0,1.0,100.0,100.0,200.0
2019-12-31,ZA107VV6,ST8000DM002,8001563222016,0,77.0,84.0,100.0,100.0,95.0,65.0,100.0,100.0,100.0,71.0,100.0,100.0,29.0,1.0,100.0,100.0,200.0
2019-12-31,ZA107W4J,ST8000DM002,8001563222016,0,77.0,91.0,100.0,100.0,95.0,65.0,100.0,100.0,100.0,75.0,100.0,100.0,25.0,1.0,100.0,100.0,200.0
2019-12-31,ZA107WDZ,ST8000DM002,8001563222016,0,84.0,90.0,100.0,100.0,95.0,65.0,100.0,100.0,100.0,75.0,100.0,100.0,25.0,1.0,100.0,100.0,200.0
2019-12-31,ZA107WH1,ST8000DM002,8001563222016,0,79.0,85.0,100.0,100.0,95.0,70.0,100.0,100.0,100.0,76.0,97.0,84.0,24.0,1.0,100.0,100.0,200.0
2019-12-31,ZA107YEX,ST8000DM002,8001563222016,0,76.0,91.0,100.0,100.0,94.0,71.0,100.0,100.0,100.0,60.0,85.0,83.0,40.0,1.0,100.0,100.0,200.0
2019-12-31,ZA107YT9,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,76.0,100.0,100.0,24.0,1.0,100.0,100.0,200.0
2019-12-31,ZA1082HB,ST8000DM002,8001563222016,0,82.0,92.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,70.0,100.0,100.0,30.0,1.0,100.0,100.0,200.0
2019-12-31,ZA1082T6,ST8000DM002,8001563222016,0,73.0,84.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,72.0,100.0,100.0,28.0,1.0,100.0,100.0,200.0
2019-12-31,ZA1082ZG,ST8000DM002,8001563222016,0,83.0,92.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,66.0,100.0,100.0,34.0,1.0,100.0,100.0,200.0
2019-12-31,ZA10835M,ST8000DM002,8001563222016,0,83.0,93.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,80.0,100.0,100.0,20.0,1.0,100.0,100.0,200.0
2019-12-31,ZA1083F7,ST8000DM002,8001563222016,0,81.0,92.0,100.0,100.0,94.0,65.0,100.0,100.0,100.0,75.0,100.0,100.0,25.0,1.0,100.0,100.0,200.0
2019-12-31,ZA1083ZX,ST8000DM002,8001563222016,0,82.0,93.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,78.0,100.0,100.0,22.0,1.0,100.0,100.0,200.0
2019-12-31,ZA1084DM,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,67.0,100.0,100.0,33.0,1.0,100.0,100.0,200.0
2019-12-31,ZA1085Y9,ST8000DM002,8001563222016,0,82.0,90.0,100.0,100.0,95.0,66.0,100.0,100.0,100.0,78.0,100.0,100.0,22.0,1.0,100.0,100.0,200.0
2019-12-31,ZA1086BE,ST8000DM002,8001563222016,0,76.0,92.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,70.0,100.0,100.0,30.0,1.0,100.0,100.0,200.0
2019-12-31,ZA10870A,ST8000DM002,8001563222016,0,77.0,84.0,100.0,100.0,96.0,66.0,100.0,100.0,100.0,69.0,94.0,85.0,31.0,1.0,100.0,100.0,200.0
2019-12-31,ZA1087QH,ST8000DM002,8001563222016,0,100.0,92.0,100.0,100.0,96.0,66.0,100.0,49.0,100.0,62.0,67.0,88.0,38.0,100.0,100.0,100.0,200.0
2019-12-31,ZA108CVB,ST8000DM002,8001563222016,0,78.0,90.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,74.0,100.0,100.0,26.0,1.0,100.0,100.0,200.0
2019-12-31,ZA108D54,ST8000DM002,8001563222016,0,82.0,85.0,100.0,100.0,96.0,66.0,100.0,100.0,100.0,67.0,95.0,86.0,33.0,1.0,100.0,100.0,200.0
2019-12-31,ZA108GNQ,ST8000DM002,8001563222016,0,79.0,92.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,73.0,100.0,100.0,27.0,1.0,100.0,100.0,200.0
2019-12-31,ZA108GY7,ST8000DM002,8001563222016,0,72.0,92.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,76.0,100.0,100.0,24.0,24.0,100.0,100.0,200.0
2019-02-26,ZA108H7W,ST8000DM002,8001563222016,1,82.0,85.0,100.0,100.0,90.0,97.0,100.0,54.0,100.0,72.0,97.0,99.0,28.0,22.0,100.0,100.0,200.0
2019-11-22,ZA108HT7,ST8000DM002,8001563222016,1,84.0,86.0,100.0,100.0,95.0,66.0,100.0,96.0,100.0,77.0,100.0,100.0,23.0,24.0,100.0,100.0,200.0
2019-12-31,ZA108J72,ST8000DM002,8001563222016,0,84.0,92.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,70.0,100.0,100.0,30.0,1.0,100.0,100.0,200.0
2019-12-31,ZA108J7P,ST8000DM002,8001563222016,0,80.0,90.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,73.0,100.0,100.0,27.0,1.0,100.0,100.0,200.0
2019-12-31,ZA108Q4D,ST8000DM002,8001563222016,0,83.0,92.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,79.0,100.0,100.0,21.0,1.0,100.0,100.0,200.0
2019-12-31,ZA108RET,ST8000DM002,8001563222016,0,78.0,94.0,100.0,100.0,79.0,65.0,100.0,100.0,100.0,69.0,97.0,87.0,31.0,1.0,100.0,100.0,200.0
2019-12-31,ZA108RGG,ST8000DM002,8001563222016,0,81.0,93.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,68.0,100.0,100.0,32.0,1.0,100.0,100.0,200.0
2019-12-31,ZA108SHY,ST8000DM002,8001563222016,0,83.0,94.0,100.0,100.0,95.0,69.0,100.0,100.0,100.0,73.0,89.0,87.0,27.0,1.0,100.0,100.0,200.0
2019-12-31,ZA1092EY,ST8000DM002,8001563222016,0,83.0,93.0,100.0,100.0,95.0,75.0,100.0,100.0,100.0,66.0,98.0,97.0,34.0,1.0,100.0,100.0,200.0
2019-12-31,ZA1092QY,ST8000DM002,8001563222016,0,76.0,89.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,71.0,100.0,100.0,29.0,1.0,100.0,100.0,200.0
2019-12-31,ZA1093D9,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,75.0,100.0,100.0,25.0,1.0,100.0,100.0,200.0
2019-12-31,ZA1093DL,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,75.0,100.0,100.0,25.0,1.0,100.0,100.0,200.0
2019-12-31,ZA1093FN,ST8000DM002,8001563222016,0,75.0,88.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,70.0,100.0,100.0,30.0,1.0,100.0,100.0,200.0
2019-12-31,ZA1093XY,ST8000DM002,8001563222016,0,78.0,92.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,71.0,100.0,100.0,29.0,1.0,100.0,100.0,200.0
2019-12-31,ZA109600,ST8000DM002,8001563222016,0,82.0,92.0,100.0,100.0,95.0,65.0,100.0,100.0,100.0,79.0,100.0,100.0,21.0,1.0,100.0,100.0,200.0
2019-12-31,ZA10969N,ST8000DM002,8001563222016,0,82.0,92.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,78.0,100.0,100.0,22.0,1.0,100.0,100.0,200.0
2019-12-31,ZA1096SV,ST8000DM002,8001563222016,0,79.0,93.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,70.0,100.0,100.0,30.0,1.0,100.0,100.0,200.0
2019-12-31,ZA109BDJ,ST8000DM002,8001563222016,0,72.0,84.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,71.0,100.0,100.0,29.0,1.0,100.0,100.0,200.0
2019-12-31,ZA109BTC,ST8000DM002,8001563222016,0,83.0,90.0,100.0,100.0,94.0,65.0,100.0,100.0,100.0,66.0,100.0,100.0,34.0,1.0,100.0,100.0,200.0
2019-12-31,ZA109C4X,ST8000DM002,8001563222016,0,82.0,89.0,100.0,100.0,95.0,65.0,100.0,100.0,100.0,74.0,100.0,100.0,26.0,1.0,100.0,100.0,200.0
2019-12-31,ZA109CEE,ST8000DM002,8001563222016,0,80.0,91.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,78.0,100.0,100.0,22.0,1.0,100.0,100.0,200.0
2019-12-31,ZA109D0V,ST8000DM002,8001563222016,0,83.0,92.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,72.0,100.0,100.0,28.0,1.0,100.0,100.0,200.0
2019-12-31,ZA109EXB,ST8000DM002,8001563222016,0,83.0,90.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,74.0,100.0,100.0,26.0,1.0,100.0,100.0,200.0
2019-12-31,ZA109FK8,ST8000DM002,8001563222016,0,78.0,92.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,71.0,100.0,100.0,29.0,1.0,100.0,100.0,200.0
2019-12-31,ZA109FMR,ST8000DM002,8001563222016,0,83.0,88.0,100.0,100.0,95.0,65.0,100.0,100.0,100.0,75.0,100.0,100.0,25.0,1.0,100.0,100.0,200.0
2019-12-31,ZA109GF4,ST8000DM002,8001563222016,0,78.0,86.0,100.0,100.0,96.0,65.0,100.0,100.0,100.0,80.0,93.0,96.0,20.0,1.0,100.0,100.0,200.0
2019-12-31,ZA109GS1,ST8000DM002,8001563222016,0,84.0,93.0,100.0,100.0,95.0,65.0,100.0,100.0,100.0,77.0,100.0,100.0,23.0,1.0,100.0,100.0,200.0
2019-12-31,ZA109GSQ,ST8000DM002,8001563222016,0,77.0,84.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,72.0,100.0,100.0,28.0,1.0,100.0,100.0,200.0
2019-12-31,ZA109GX9,ST8000DM002,8001563222016,0,83.0,93.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,74.0,100.0,100.0,26.0,1.0,100.0,100.0,200.0
2019-12-31,ZA109HBM,ST8000DM002,8001563222016,0,80.0,90.0,100.0,100.0,95.0,65.0,100.0,100.0,100.0,75.0,100.0,100.0,25.0,1.0,100.0,100.0,200.0
2019-12-31,ZA109HJV,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,72.0,100.0,100.0,28.0,1.0,100.0,100.0,200.0
2019-12-31,ZA109J8M,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,95.0,65.0,100.0,100.0,100.0,76.0,100.0,100.0,24.0,1.0,100.0,100.0,200.0
2019-12-31,ZA109LAR,ST8000DM002,8001563222016,0,83.0,89.0,100.0,100.0,95.0,65.0,100.0,100.0,100.0,73.0,100.0,100.0,27.0,1.0,100.0,100.0,200.0
2019-12-31,ZA109P93,ST8000DM002,8001563222016,0,83.0,90.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,78.0,100.0,100.0,22.0,1.0,100.0,100.0,200.0
2019-12-31,ZA109QNE,ST8000DM002,8001563222016,0,81.0,91.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,79.0,100.0,100.0,21.0,1.0,100.0,100.0,200.0
2019-12-31,ZA109S76,ST8000DM002,8001563222016,0,77.0,90.0,100.0,100.0,94.0,64.0,100.0,100.0,100.0,75.0,100.0,100.0,25.0,1.0,100.0,100.0,200.0
2019-12-31,ZA109TJA,ST8000DM002,8001563222016,0,84.0,92.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,69.0,100.0,100.0,31.0,1.0,100.0,100.0,200.0
2019-12-31,ZA109TWA,ST8000DM002,8001563222016,0,76.0,85.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,80.0,100.0,100.0,20.0,1.0,100.0,100.0,200.0
2019-12-31,ZA109TXE,ST8000DM002,8001563222016,0,72.0,84.0,100.0,100.0,96.0,65.0,100.0,100.0,100.0,76.0,100.0,100.0,24.0,1.0,100.0,100.0,200.0
2019-12-31,ZA109X2N,ST8000DM002,8001563222016,0,80.0,91.0,100.0,100.0,95.0,64.0,100.0,100.0,100.0,79.0,100.0,100.0,21.0,1.0,100.0,100.0,200.0
2019-09-03,ZA109X50,ST8000DM002,8001563222016,1,72.0,94.0,100.0,100.0,94.0,68.0,100.0,100.0,100.0,71.0,100.0,100.0,29.0,1.0,100.0,100.0,200.0
