date,serial_number,model,capacity_bytes,failure,smart_1_raw,smart_4_raw,smart_5_raw,smart_7_raw,smart_9_raw,smart_12_raw,smart_184_raw,smart_187_raw,smart_188_raw,smart_190_raw,smart_191_raw,smart_192_raw,smart_193_raw,smart_194_raw,smart_195_raw,smart_197_raw,smart_198_raw,smart_199_raw,smart_240_raw,smart_241_raw,smart_242_raw
2019-12-31,ZA13Z8EL,ST8000DM002,8001563222016,0,219828760.0,9.0,0.0,2305638411.0,25803.0,9.0,0.0,0.0,0.0,31.0,6928.0,0.0,24185.0,31.0,219828760.0,0.0,0.0,0.0,25730.0,65465115936.0,183203211118.0
2019-12-31,ZA13Z8EN,ST8000DM002,8001563222016,0,34167288.0,7.0,0.0,2069061319.0,25799.0,7.0,0.0,0.0,0.0,30.0,6061.0,3.0,26179.0,30.0,34167288.0,0.0,0.0,0.0,25728.0,65323081768.0,173225277980.0
2019-12-31,ZA13Z8EQ,ST8000DM002,8001563222016,0,129252880.0,2.0,0.0,1814601624.0,25817.0,2.0,0.0,0.0,0.0,37.0,4273.0,0.0,22528.0,37.0,129252880.0,0.0,0.0,0.0,25748.0,64668490128.0,185350100612.0
2019-12-31,ZA13Z8ES,ST8000DM002,8001563222016,0,173876832.0,6.0,0.0,2300094471.0,25810.0,5.0,0.0,0.0,0.0,28.0,5088.0,1.0,30142.0,28.0,173876832.0,0.0,0.0,0.0,25738.0,65709327112.0,186204541298.0
2019-12-31,ZA13Z8EV,ST8000DM002,8001563222016,0,229382728.0,6.0,0.0,1710170851.0,25812.0,6.0,0.0,0.0,0.0,31.0,6096.0,2.0,28265.0,31.0,229382728.0,0.0,0.0,0.0,25729.0,66035095688.0,170219374011.0
2019-12-31,ZA13Z8EW,ST8000DM002,8001563222016,0,137406192.0,8.0,0.0,2465506593.0,25812.0,8.0,0.0,0.0,0.0,30.0,6644.0,2.0,35480.0,30.0,137406192.0,0.0,0.0,0.0,25728.0,64207734640.0,178178923484.0
2019-12-31,ZA13Z8EX,ST8000DM002,8001563222016,0,204852176.0,8.0,0.0,2479646982.0,25813.0,8.0,0.0,0.0,0.0,29.0,3821.0,2.0,29869.0,29.0,204852176.0,0.0,0.0,0.0,25732.0,65947609136.0,175204011252.0
2019-07-02,ZA13Z8EY,ST8000DM002,8001563222016,1,36978896.0,4.0,112.0,1028381965.0,21427.0,4.0,0.0,16.0,0.0,35.0,4417.0,1.0,16547.0,35.0,36978896.0,48.0,48.0,0.0,21357.0,58505015536.0,133668715632.0
2019-12-31,ZA13Z8EZ,ST8000DM002,8001563222016,0,76445912.0,9.0,0.0,2023647845.0,25812.0,8.0,0.0,0.0,0.0,23.0,4922.0,1.0,27033.0,23.0,76445912.0,0.0,0.0,0.0,25720.0,65149389560.0,211563068836.0
2019-12-31,ZA13Z8F7,ST8000DM002,8001563222016,0,211969096.0,8.0,0.0,2556459498.0,27056.0,8.0,0.0,0.0,0.0,21.0,8769.0,3.0,31336.0,21.0,211969096.0,0.0,0.0,0.0,27008.0,67622548424.0,189717376860.0
2019-12-31,ZA13Z8F8,ST8000DM002,8001563222016,0,21677952.0,11.0,0.0,961024604.0,25811.0,10.0,0.0,0.0,0.0,22.0,3995.0,2.0,18322.0,22.0,21677952.0,0.0,0.0,0.0,25721.0,66062338024.0,180901840732.0
